root_tweet_id,thread_text,human_label
255202.0,"Customer: @AmericanAir why must I gatecheck briefcase because it is a hard side bag with wheels?  Plenty of room &amp; not in your policies! https://t.co/jzbnL0NMCT
Brand: @176674 All carry-ons must fall within the guidelines. You can read more about it here: https://t.co/AqqDo7qAE3
Customer: @AmericanAir My husbands briefcase next to my hard briefcase. https://t.co/U0rMvV0Udz
Brand: @176674 Our airport team makes the final decision on what can be carried on and checked.
Customer: @AmericanAir That's why we love Southwest!",baggage_fees
2889021.0,"Customer: I haven't flown on @americanair but they are pushing following 100k people so serious question becomes that special number
Brand: @594187 Bobby, we're so glad you've reached out to us! How can we help you today?
Customer: @AmericanAir nothing really just saying how I haven't flown with you guys but was saying how you guys are close to following 100k followers &amp; someone is going to be lucky when it happens
Brand: @594187 Ooh, that is exciting we wonder who it may be! We always have great deals and look forward to seeing you soon.
Customer: @AmericanAir no doubt it should be interesting &amp; we will see if I fly with you guys I haven't been on a plane before because I haven't needed to",positive_feedback
1478935.0,"Customer: @AmericanAir because of your bagage handlers at the Dallas fort worth airport my $2000 laptop is not WORKING!! I am beyond pissed!
Brand: @463422 Please file a claim with our Baggage team at the airport.
Customer: @AmericanAir I am no longer at the airport because I had to catch a connecting flight.",baggage_fees
1539481.0,"Customer: @AmericanAir I'm disappointed. It takes a lot to disappoint me.
Brand: @477184 American Airlines doesn't tolerate discrimination of any kind. Please DM your record locator, details, and your contact info.
Customer: @AmericanAir Thank you . Will do.",service_quality_complaint
983162.0,"Customer: @AmericanAir 3times yesterday &amp; 3x today I'm getting this error when trying to book flight...I guess you'd prefer people to not use aa .com? https://t.co/NvrC2y2hRm
Customer: @AmericanAir Yes, It wasnt a browser issue nor any of the suggested issues in your error message Stinks that the airfare has gone up since yesterday too
Brand: @353089 Discounted fares are offered on a limited basis and once a particular fare sells out, the next higher up will be available.
Customer: @AmericanAir Yeah I get that. What I didnt get was Y your site would continuously error out after keying in all the data. Your site clearly has some bugs",technical_app_issue
1271400.0,"Customer: .@americanair I’m not trying to harsh your vibe... it’s just a frustrating situation. Like the predicament this pup has found himself in - https://t.co/UysZ02SzIi
Brand: @401844 Once we take the bags over to Cathay for the connection, we can no longer see further scans from the other airline.
Customer: @AmericanAir Bc if so, great! All we’ve been trying to do all day is get some confirmation from AA. But if not, can someone at least double check?!
Brand: @401844 We see that it was dropped off to them. But we don't have any other info from there.
Customer: @AmericanAir Awesome. Thank you!! @32251 was unable to confirm this so its all we’ve been looking for. Much appreciated.",baggage_fees
2904569.0,"Customer: Curious to check this out, @AmericanAir - maybe for my flight to #Seoul this weekend? https://t.co/t1048dt4O9
Brand: @162605 We'd love to have you on board anytime.
Customer: @AmericanAir You’re gonna have me on board a lot the next month!",positive_feedback
1446824.0,"Customer: Hey @AmericanAir why not  invest in fragile stickers &amp; charge for them-I would have bought 1 to avoid my bag being thrown like a garbage bag
Brand: @123721 We always want to take the best care of your things and we apologize if that wasn't the case.
Customer: @AmericanAir I appreciate your efforts at corporate level, but a simple thing like a fragile sticker to a customer makes us feel it is the best care
Brand: @123721 If you're traveling with something fragile you may want to carry it on with you. This will help you keep an eye on it.
Customer: @AmericanAir Nice try but it’s too large for cabin-I would suggest you include stickers in the $35 you charge for checked bags &amp; take better care of bags",baggage_fees
2792382.0,"Customer: @AmericanAir I just booked my flight and instead of returning on dec 26th it moved it to jan 26th?!?! please help
Brand: @342180 We'd suggest calling our Reservations team at 800-433-7300 to see if they can stop the ticketing and make the changes needed.
Customer: @AmericanAir I just did and they need to call me back. Hopefully this can get situated. I don't know why the website changed up the dates on me . definitely not the #stress I need https://t.co/Lhn6BgcwYw",booking_reservation
407642.0,"Customer: I love when @AmericanAir delays my flight, tells me I can call them, then is rude to me over the phone and doesn't help. Miss u @Delta 😭😒
Brand: @212170 Kind and polite reps are what we want you to speak to and our apologies for the rudeness you encountered.
Customer: @AmericanAir Seems to be a trend...agents at ticket counter at BDL were yelling at customers too. Tense times. Makes me not want to fly American",service_quality_complaint
291490.0,"Customer: @AmericanAir Can you help a guy out?
Brand: @159255 What do you need help with?
Customer: @AmericanAir No fligths out of PR in a long time?
Brand: @159255 We'll take a look at this for you, what dates are you trying to travel, and where are you departing from?
Customer: @AmericanAir Anyday this month,puerto rico to any where in orlando
Brand: @159255 Do you already have a reservation with us, or are you needing to make a new one?
Customer: @AmericanAir Im looking at airplane tickes need sometime off the current situation,its been to much",booking_reservation
2535467.0,"Customer: @AmericanAir your new basic economy class whatever is utter trash. 1 personal item? GTFOH. #americangreed
Brand: @721360 We have other fare's available. Please check them out here: https://t.co/iJWiiS4WLg
Customer: @AmericanAir You call a $375 ticket ""basic"" economy?",baggage_fees
1888844.0,"Customer: @AmericanAir absolutely the worst customer service
Brand: @563281 We pride ourselves on our excellent customer service and are here to help. Please DM your record locator and details, if we can assist.
Customer: @AmericanAir I have sent you a dm",service_quality_complaint
1244017.0,"Customer: @americanair your flights fr Phx - SFO are extremely overbooked tonight! U r bumping psgrs who have paid for their flight &amp; for their seats!
Brand: @411857 We've received your DM and will respond there.
Customer: @AmericanAir Your response was to work with the gate agent",flight_disruption_refund
1838879.0,"Customer: @AmericanAir bumped us to back of plane AFTER we paid extra for extra leg room. Likely miss our connection. #moneyfornothing #refund
Brand: @149215 While we do all possible to allow travel in pre-reserved seats, there are times when alternate arrangements must be made. Our apologies.
Customer: @AmericanAir But you sure don't refund that extra $$$ I paid you to get the seat now, did ya? I get overbooking, but you did not deliver what paid for.
Brand: @149215 If you end up not sitting the a purchase-type seat, you should receive a credit on your account within 2 billing cycles.
Customer: @AmericanAir I will check the statement &amp; thank you!!",flight_disruption_refund
514263.0,"Customer: Booked flights home with @AmericanAir last night and haven't received my confirmation email and stupidly didn't write down the booking reference number. #helpmeimdumb
Brand: @238407 We'll gladly take a look for you, Sara. Please DM us the city pair, departure time or flight number and name as it appears on the ticket.
Customer: @AmericanAir Appreciate your reply, got the email confirmation just as I went to write back to you &lt;3 thank you!!",booking_reservation
515535.0,"Customer: @AmericanAir gets a failing grade for customer service. So bad
Brand: @238763 What's got you feeling like this, Tom?
Customer: @AmericanAir Ask the gate agent at H15 why she picked on me for no reason and made me check my bag
Brand: @238763 We rely on our team to monitor the amount of overhead space available and we're sorry you had to check your bag.
Customer: @AmericanAir Not that at all. They said it was too big. I fly every week on American and it always fits. Very unhappy
Brand: @238763 We're so sorry, Tom. Please DM your record locator so we can send this to our team.
Customer: @AmericanAir Flight AA0479 today ORD to PHL",baggage_fees
2544118.0,"Customer: So after 2 months we FINALLY get our bags back from @AmericanAir and now being told there’ll be no compensation whatsoever for the massive delay 😬😳 what kind of excuse for a business is this?!
Brand: @284970 We're glad to hear you received your bags. Please continue to work with our Baggage team for any resolution.
Customer: @AmericanAir @284970 It does sound like piss-poor service. Is the Baggage team going to compensate you for this mess? Sounds like you'd better not hold your breath. https://t.co/T7g5oPbAnG",baggage_fees
1240652.0,"Customer: @AmericanAir @AmericanAir oh and the flight got canceled for tomorrow and there are people who sold everything,great service for Puerto Rico right there
Brand: @411002 We're very sorry for the wait in getting you wheels up. Our airport team will go over the next steps with you.
Customer: @AmericanAir well i'm hoping that the flight getting postpone for tomorrow your service for Puerto Rico improves and we don't have to waste our time",flight_disruption_refund
2633453.0,"Customer: @AmericanAir just landed in LAX. SFO flight delayed. Hold AA169 to Tokyo for us!!
Brand: @743554 You still have time to make it. If you happen to miss it see our gate team for rebooking.
Customer: @AmericanAir Made it !! Thank you!!!",flight_disruption_refund
185718.0,"Customer: @AmericanAir shrunk carryon size, didnt notify when purchasing tickets. Charged $150 for rolling briefcase, even though it fits under seat! https://t.co/khGgic1fl0
Brand: @159674 Erik, were you were travelling on a Basic Economy ticket? If not can you please provide your record locator via DM?
Customer: @AmericanAir I was flying basic economy. Rdu to Ctl no problem. At connection in Ctl, they said we couldn't fly with it anymore, charged $150.
Brand: @159674 Please share your record locator with us via DM so we may take a closer look with you.
Customer: @AmericanAir OK shared",baggage_fees
1193101.0,"Customer: @AmericanAir best landing into Vegas! #vegasstrong
Brand: @400357 We love to hear of a job well done. Can you send a DM our way with your record locator to pass along the kudos to the pilots? #AATeam
Customer: @AmericanAir Paul is the man! https://t.co/vW74oS9JL0",positive_feedback
1250453.0,"Customer: @AmericanAir Any chance you’d like to reward a #frequentflier with a first class upgrade on AA1169 DEN-DFW tomorrow morning? 😏 🤛🏻
Brand: @413369 We don't have any special upgrade powers here, David. We're excited to see you in the morning!
Customer: @AmericanAir worth a shot right?! Always look forward to flying @AmericanAir",booking_reservation
2473746.0,"Customer: @AmericanAir please explain why I pay extra for seat in 4D and you can bump me to 19C due to you changing aircraft? Did you refund me for that?
Brand: @707304 We're sorry about the seat change. The seat will be refunded back to you automatically.
Customer: @AmericanAir Thank you",flight_disruption_refund
1148079.0,"Customer: @AmericanAir is by far the most consistent airline. Most consistently delayed, with broken wifi, and all around miserable travel experience
Brand: @390195 We strive to provide an excellent customer experience and regret hearing you feel this way. Are you flying with us today?
Customer: @AmericanAir Yes about to board in PHL to LAX",service_quality_complaint
274503.0,"Customer: Best flight crew EVER on @AmericanAir flight 2463 tonight. Margaret and Val outstanding! Food was great!Loved seeing this level of service!
Brand: @181579 This is wonderful news and we appreciate you taking the time to let us know how our #AATeam did. We look forward to having you back soon!
Customer: @AmericanAir Please send my thanks to the on board services team for a job well done. You will see me again soon!",positive_feedback
258092.0,"Customer: @AmericanAir having trouble with seat assignment for reward travel, can you help out?
Brand: @177383 We just responded to your DM. Check it when you get a few.
Customer: @AmericanAir Thanks",booking_reservation
201585.0,"Customer: @AmericanAir - in this day of environment responsibility, why do you insist on having to physically mail in travel vouchers? #poorCSR
Brand: @163610 The vouchers can also be brought in to a ticketing location to be turned in. As soon as we get them, we can issue the tickets.
Customer: @AmericanAir Either way mailing or driving to airport is environmentally unfriendly, unnecessary in this day/age when things can be done electronically
Brand: @163610 Our apologies for any issues, Michael. In cases of paper vouchers you do either have to mail the voucher, or bring it to the airport.
Customer: @AmericanAir Exactly my point. In this day and age of environment focus and climate change, this is unnecessary and irresponsible of AA
Brand: @163610 Thanks for providing feedback on this. We're always working towards improved experiences for our customers.
Customer: @AmericanAir And I trust improved environmental practices. It is not about me, putting a stamp on an envelope is not a big deal.",policy_information
1012026.0,"Customer: Work.  OU/Texas.  @176804 / Dodgers.  
Busy day.
#RedRiverRivalry 
#NLCS
#BoomerSooner 
#FlyTheW
@AmericanAir
Brand: @176803 There's some big games going on this weekend, Mike. We hope your able to get updates while you work.
Customer: @AmericanAir Thanks for the reply.  I should be just about done with work in time for the games.  GO CUBS!!!!!!",positive_feedback
79634.0,"Customer: First I wanna thank god for getting me through today’s drama with @AmericanAir. Because you guys took 600 out of my account for a 100 seat exchange...6 different transactions...now I don’t have the money to book a return flight.
Brand: @133670 We've checked and see that the transactions were voided. The charges should fall off within a few days. Our apologies for the inconvenience.
Customer: @AmericanAir I understand that but I’m on a 3 day https://t.co/kXKLo7g0bp can I book a flight without the funds in my bank. And before you ask. I already called the bank. They can’t release the funds until you guys call them with the confirmation code.",flight_disruption_refund
2158099.0,"Customer: @AmericanAir ... I was checking out your website and couldn’t seem to find your policies on checking boxes. I’ve been traveling for two months and am bringing a lot of stuff home. 🤷🏼‍♀️
Brand: @633924 We're happy to check that out for you, Jana. Please give us a follow and send us a DM with your record locator.
Customer: @AmericanAir Record locator?
Brand: @633924 We've responded to your DM. Please take a look when you get a moment.
Customer: @AmericanAir PS... my box made it to DC. Thanks for helping out!",baggage_fees
1345954.0,"Customer: @433852 On @AmericanAir I got a bunch of cookies. #winning https://t.co/HHmqZ4EdAo
Brand: @433851 Score! That's a nice sleeve of #SweetTreats for you, Aaron.
Customer: @AmericanAir Made my day. I love these things.",positive_feedback
1750829.0,"Customer: Honored to be invited to the @AmericanAir SkyBall this Friday. #nolimitations #ninelinefoundation #teamironfist #fdny #asoldiersjourneyhome
Brand: @527589 It's an honor to have you and we expect that you'll have an amazing time.
Customer: @AmericanAir I really am looking forward to it and excited to meeting everyone involved. Thank you so much for the opportunity!
Brand: @527589 It's a pleasure for us to give you the opportunity to attend this great event. #thankful
Customer: @AmericanAir #likewise",positive_feedback
2309545.0,"Customer: I just wanna get a boxer puppy 😩😩 why does @AmericanAir not allow you to fly with them?!
Brand: @669859 For the safety of the animal, snubbed nose dogs aren't able to fly as checked baggage. If the puppy is small enough it can fly in cabin.
Customer: @AmericanAir My boxer has no problem breathing. Boxers aren’t like pugs. And i do not trust a 6 month old puppy in the bottom of the plane. Also, there have been multiple stories of animals dying under the cabin.
Brand: @669859 We're sorry about any frustration this causes. If the puppy is small enough, you're welcome to bring them in the cabin.
Customer: @AmericanAir I understand that, but i don’t trust that. Especially when i have connecting flights",policy_information
166857.0,"Customer: Took my first @AmericanAir flight yesterday and am highly disappointed. Can't wait until @SouthwestAir gets flights to Columbia, SC
Brand: @154767 We sure don't like hearing that we've disappointed you. We want all your flights with us to be greAAt ones!
Customer: @AmericanAir Well that's unlikely especially after the response I received from your customer relations team... sorry not trying to be rude. I'm just very disappointed and dreading my flight tomorrow :(",service_quality_complaint
346373.0,"Customer: @AmericanAir just hope we don't miss our connecting flight
Brand: @170350 If your connection is missed, then our airport team will work to rebook you.
Customer: @AmericanAir @170350 And im sure you'll compen$ate her for lost time since you expect  uour customers to pay $200+tkt fees when they miss a flight.
Right?
Right?",flight_disruption_refund
2450155.0,"Customer: Corp Travel is SO strange. Rebooked me to save $71 on the SAME flight. Results:  I lost my free upgrade! Help @AmericanAir #perplexed
Brand: @700881 We're happy to take a peek, Mitchell. Please DM your record locator.
Customer: @AmericanAir Done! Thanks AA!",booking_reservation
2264189.0,"Customer: Off to spend a quality evening with the fAAntastic crew at @americanair
Brand: @124032 Have a great time, Ross!
Customer: @AmericanAir Tx. My flight info changed so many times, the AA app is confused. It's not sure whether I checked in or not :)",technical_app_issue
